time_s,knee_left_deg_3d,knee_right_deg_3d,elbow_left_deg_3d,elbow_right_deg_3d,torso_yaw_deg,torso_pitch_deg,torso_roll_deg,root_x_m,root_y_m,root_z_m,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z
3.720,52.595,128.389,135.465,97.96,3.089,81.774,172.248,0.00144,-0.001913,0.000932,0.250212,0.229156,0.231134,0.230619,0.235645,0.238541,0.242173,0.146171,0.117459,0.228484,0.22431,0.069586,0.114745,-0.063393,0.126343,-0.023463,0.264711,-0.02898,0.323868,-0.014685,0.349055,-0.010241,0.278453,0.022867,-0.019987,0.214107,0.039385,-0.086512,-0.208533,-0.147233,-0.230641,-0.230534,-0.140961,-0.603414,-0.62601,-0.626171,-0.627501,-0.630893,-0.628571,-0.616973,-0.630691,-0.561383,-0.597309,-0.556747,-0.464529,-0.49387,-0.20017,-0.218207,-0.073228,-0.185364,-0.064717,-0.210194,-0.05425,-0.270622,-0.047568,-0.213875,0.005538,-0.009363,0.387486,0.300547,0.319541,0.65301,0.306502,0.681446,0.363437,0.703015,-0.078302,-0.075009,-0.06596,-0.06854,-0.121839,-0.134458,-0.111544,-0.012428,-0.16025,-0.040486,-0.10989,0.145702,-0.125081,0.148025,-0.160229,0.164547,-0.052497,0.184581,-0.09908,0.168657,-0.063902,0.156426,-0.041278,0.116652,-0.114788,0.109685,-0.137255,0.210418,0.029443,0.237092,0.009872,0.289889,-0.026146
3.760,72.722,149.629,128.122,92.146,5.462,67.646,173.886,0.001493,-0.002112,0.000759,0.247512,0.227396,0.22933,0.228819,0.236258,0.239212,0.243486,0.140969,0.130206,0.227786,0.223469,0.040798,0.149878,-0.112185,0.166861,-0.061525,0.300393,-0.059475,0.369353,-0.038885,0.394586,-0.047087,0.314936,0.020909,-0.017923,0.282585,-0.069904,-0.007181,-0.246741,-0.057889,-0.294572,-0.076423,-0.248196,-0.604524,-0.625884,-0.626061,-0.627588,-0.630976,-0.628731,-0.617088,-0.62956,-0.56148,-0.597044,-0.557296,-0.465068,-0.494154,-0.205298,-0.256128,-0.076794,-0.264925,-0.057109,-0.282419,-0.03465,-0.336547,-0.044527,-0.292019,0.001479,-0.005703,0.217,0.305068,0.402288,0.623076,0.415181,0.643531,0.475637,0.658965,-0.04358,-0.043673,-0.035705,-0.038339,-0.087702,-0.100815,-0.078971,-0.006247,-0.136702,-0.013265,-0.078349,0.143602,-0.102629,0.123296,-0.091822,0.113568,0.058964,0.127204,0.024167,0.114454,0.049162,0.106587,0.067613,0.11606,-0.114543,0.115342,-0.117329,0.211596,0.038275,0.23663,0.017825,0.281386,-0.013882
3.800,87.635,155.156,131.693,91.158,1.242,54.653,170.536,0.001491,-0.002145,0.000589,0.230035,0.209049,0.2107,0.210837,0.225887,0.229013,0.234359,0.11228,0.128469,0.206157,0.209084,0.003116,0.150064,-0.139354,0.189602,-0.092373,0.302528,-0.089313,0.372169,-0.068091,0.383831,-0.0787,0.310547,0.020641,-0.017659,0.287196,-0.188621,0.064842,-0.421185,0.015814,-0.448551,0.054685,-0.376251,-0.599495,-0.620328,-0.620822,-0.62219,-0.624644,-0.622927,-0.611226,-0.621384,-0.556522,-0.590127,-0.551626,-0.464713,-0.489548,-0.225384,-0.257352,-0.074739,-0.291039,-0.051724,-0.321096,-0.018007,-0.373019,-0.036967,-0.321274,0.001246,-0.005535,0.226794,0.298777,0.483061,0.599632,0.49878,0.620448,0.543445,0.649686,0.009235,0.009374,0.016403,0.013885,-0.032925,-0.045421,-0.025033,0.028079,-0.088608,0.034526,-0.027473,0.145694,-0.052612,0.129025,-0.025993,0.132945,0.136215,0.149734,0.112885,0.137966,0.136302,0.126532,0.144457,0.110856,-0.109679,0.079994,-0.117656,0.201228,0.037147,0.232181,0.01682,0.271926,-0.011461
3.840,117.7,150.621,132.737,92.897,-2.54,50.91,166.246,0.001605,-0.002231,0.000514,0.220376,0.198401,0.200216,0.201024,0.217386,0.221135,0.226489,0.09679,0.124407,0.194937,0.199842,-0.0155,0.155474,-0.157501,0.203077,-0.111811,0.297204,-0.107719,0.362099,-0.083331,0.367386,-0.097114,0.301127,0.016795,-0.013585,0.286431,-0.17897,0.209605,-0.514163,0.179442,-0.551759,0.257603,-0.525529,-0.592532,-0.615184,-0.615668,-0.617163,-0.617718,-0.61625,-0.604982,-0.6184,-0.55001,-0.58383,-0.543649,-0.464016,-0.487523,-0.236494,-0.257903,-0.07413,-0.280114,-0.047006,-0.303971,-0.012236,-0.3537,-0.035446,-0.308239,0.001741,-0.006202,0.251728,0.294324,0.585613,0.543538,0.622464,0.557851,0.681145,0.60391,0.054933,0.057614,0.063712,0.060956,0.012291,-0.000135,0.020073,0.073878,-0.048829,0.079789,0.01491,0.17574,-0.029619,0.133834,-0.012143,0.113936,0.154158,0.130083,0.137363,0.120182,0.160269,0.107775,0.1636,0.111695,-0.110668,0.080911,-0.14404,0.160124,-0.064707,0.180165,-0.092318,0.211615,-0.109145
3.880,146.47,123.939,125.173,90.425,-6.121,54.036,162.795,0.001592,-0.002198,0.000285,0.215224,0.193828,0.195301,0.19666,0.211954,0.215879,0.221034,0.093027,0.121994,0.190812,0.195418,-0.015352,0.15056,-0.155831,0.167325,-0.089576,0.28466,-0.089511,0.352229,-0.062697,0.364655,-0.074652,0.291968,0.008092,-0.004907,0.264518,-0.143555,0.315184,-0.517261,0.304499,-0.560993,0.409495,-0.566001,-0.590147,-0.613868,-0.614623,-0.616138,-0.615811,-0.614307,-0.603605,-0.618193,-0.5461,-0.58253,-0.540731,-0.461573,-0.488427,-0.237595,-0.263661,-0.08126,-0.268285,-0.052046,-0.279542,-0.022176,-0.326201,-0.044497,-0.291595,0.003138,-0.007534,0.303007,0.29174,0.640372,0.397646,0.677582,0.391227,0.692967,0.455351,0.073678,0.07884,0.083781,0.080772,0.032795,0.020053,0.040011,0.100684,-0.025895,0.096587,0.031017,0.197768,-0.028787,0.141136,-0.032902,0.126333,0.115663,0.145356,0.099661,0.13403,0.127324,0.121228,0.129284,0.114601,-0.114031,0.110136,-0.18161,0.169408,-0.070007,0.186989,-0.091101,0.221037,-0.072429
3.920,162.202,105.393,124.216,94.02,-6.02,57.188,162.854,0.001725,-0.002123,0.000459,0.217104,0.195235,0.196737,0.198216,0.212579,0.216523,0.221669,0.096447,0.120711,0.192691,0.19626,-0.004126,0.149188,-0.134992,0.169803,-0.063173,0.285553,-0.065301,0.345263,-0.038456,0.364187,-0.04748,0.294271,-0.000556,0.004006,0.217345,-0.094956,0.320525,-0.4758,0.31386,-0.516961,0.417565,-0.538274,-0.593214,-0.617051,-0.617562,-0.618958,-0.618661,-0.617068,-0.606708,-0.618666,-0.546261,-0.585473,-0.542868,-0.46078,-0.48918,-0.241642,-0.263965,-0.086019,-0.261757,-0.060422,-0.270114,-0.034132,-0.309541,-0.050673,-0.280815,0.003522,-0.007768,0.35029,0.297176,0.667434,0.317748,0.701057,0.301398,0.688888,0.343073,0.03658,0.042492,0.04872,0.045511,-0.00321,-0.015706,0.004702,0.07612,-0.054065,0.064007,-0.00168,0.194921,-0.039252,0.181139,-0.040164,0.185522,0.090195,0.210989,0.065064,0.197078,0.088465,0.180885,0.09855,0.11878,-0.117861,0.125197,-0.186265,0.195309,-0.056183,0.214157,-0.074285,0.256149,-0.045994
3.960,165.792,75.348,128.026,102.839,-6.669,59.272,162.316,0.001821,-0.001942,0.000497,0.22553,0.205588,0.207574,0.208259,0.221288,0.224618,0.229955,0.098892,0.120134,0.199444,0.200445,-0.001414,0.14745,-0.122053,0.158251,-0.048867,0.271045,-0.049588,0.332742,-0.024259,0.353882,-0.033422,0.281498,-0.013667,0.017309,0.16979,0.004091,0.253543,-0.358758,0.234654,-0.405039,0.320145,-0.514523,-0.59169,-0.615704,-0.615893,-0.617072,-0.617495,-0.615967,-0.605434,-0.615502,-0.544545,-0.584257,-0.542122,-0.449851,-0.489239,-0.220536,-0.245822,-0.05572,-0.208871,-0.031124,-0.211714,-0.006206,-0.245397,-0.019215,-0.224166,0.005421,-0.009305,0.378105,0.288597,0.698399,0.197563,0.730764,0.170251,0.717673,0.19385,0.02096,0.027566,0.034272,0.03103,-0.018254,-0.030563,-0.009981,0.067993,-0.066363,0.05016,-0.015763,0.196218,-0.046598,0.209729,-0.052333,0.248858,0.076211,0.279041,0.050363,0.267722,0.078057,0.245078,0.087261,0.119227,-0.118234,0.135024,-0.180044,0.196734,-0.045926,0.214697,-0.064358,0.269999,0.022748
4.000,148.951,63.383,128.244,126.194,-2.751,76.134,164.67,0.001826,-0.001747,0.000511,0.228498,0.21376,0.215906,0.215387,0.224536,0.22751,0.232842,0.127669,0.121762,0.207648,0.204551,0.065322,0.139715,0.039006,0.142178,0.167092,0.208764,0.174238,0.249547,0.193054,0.288855,0.181454,0.221412,-0.012193,0.015845,0.136264,0.106414,0.084079,-0.236646,0.053534,-0.279655,0.135961,-0.339968,-0.590886,-0.614459,-0.614335,-0.615271,-0.616553,-0.615021,-0.604094,-0.614377,-0.544656,-0.583963,-0.542185,-0.449063,-0.48963,-0.223299,-0.21799,-0.093902,-0.133192,-0.0866,-0.118714,-0.083247,-0.15694,-0.067937,-0.144192,0.00638,-0.009873,0.394669,0.267623,0.735469,0.22362,0.767614,0.205324,0.771148,0.226082,-0.084889,-0.075333,-0.066713,-0.070708,-0.118814,-0.131425,-0.109869,-0.012437,-0.142231,-0.046893,-0.111816,0.164201,-0.102444,0.193706,-0.115289,0.193348,-0.029774,0.208428,-0.069428,0.189449,-0.049569,0.181186,-0.023039,0.119187,-0.118166,0.127708,-0.168872,0.195405,0.052361,0.213626,0.043282,0.265136,0.144322
4.040,157.414,57.339,115.594,121.422,8.444,84.168,175.663,0.001791,-0.001722,0.000455,0.237358,0.222748,0.225065,0.223822,0.228905,0.231529,0.235938,0.148998,0.122276,0.223872,0.214048,0.090602,0.127042,0.094907,0.052715,0.258026,0.123023,0.272098,0.161943,0.286722,0.21753,0.275089,0.141482,-0.016889,0.02047,0.004516,0.249393,-0.110139,-0.09231,-0.144912,-0.132495,-0.063808,-0.145273,-0.591423,-0.614734,-0.6146,-0.61545,-0.617509,-0.615821,-0.604614,-0.614811,-0.545033,-0.585266,-0.543505,-0.456418,-0.492383,-0.266975,-0.223236,-0.2085,-0.115692,-0.214795,-0.093287,-0.216507,-0.125489,-0.188505,-0.12304,0.006279,-0.009723,0.38563,0.202175,0.722109,0.26727,0.752886,0.260904,0.772007,0.305371,-0.132403,-0.1212,-0.111381,-0.115931,-0.164366,-0.176938,-0.154425,-0.047676,-0.176968,-0.089362,-0.154414,0.139496,-0.131137,0.203284,-0.190191,0.270058,-0.137974,0.296638,-0.181173,0.278211,-0.160743,0.260161,-0.13213,0.120911,-0.120001,0.150929,-0.134716,0.21507,0.061662,0.232132,0.049528,0.284146,0.141428
4.080,166.993,73.722,130.163,115.503,173.848,88.564,-17.537,0.001567,-0.001962,0.000261,0.237667,0.222068,0.224317,0.223198,0.228719,0.23137,0.235645,0.148939,0.120985,0.226201,0.215054,0.095991,0.0986,0.146785,-0.034563,0.32359,0.049344,0.34647,0.095474,0.354316,0.166658,0.342653,0.073851,-0.018838,0.021972,-0.118137,0.238401,-0.288307,-0.052321,-0.327663,-0.08212,-0.264675,-0.018962,-0.588114,-0.611883,-0.612359,-0.61275,-0.616798,-0.614704,-0.602857,-0.612261,-0.544189,-0.581411,-0.540398,-0.456053,-0.499125,-0.303252,-0.269731,-0.287278,-0.128409,-0.313305,-0.10762,-0.325452,-0.133032,-0.277464,-0.134083,0.006607,-0.010532,0.37851,0.129888,0.700831,0.348688,0.731072,0.374707,0.755442,0.432568,-0.145845,-0.136201,-0.126017,-0.129654,-0.177019,-0.188625,-0.166542,-0.065907,-0.188464,-0.102353,-0.165208,0.12105,-0.127854,0.240021,-0.196083,0.413151,-0.171836,0.45511,-0.22251,0.438805,-0.205926,0.408761,-0.169871,0.119427,-0.118906,0.143795,-0.107176,0.180216,0.08838,0.191823,0.0753,0.227302,0.133833
4.120,90.548,152.255,124.407,108.819,-166.063,75.074,6.51,0.001059,-0.002027,0.000798,0.218662,0.201286,0.203255,0.202005,0.209927,0.212113,0.215781,0.133957,0.101535,0.210165,0.196686,0.090608,0.040618,0.114911,-0.11644,0.2922,-0.004885,0.315381,0.049514,0.325754,0.124626,0.310942,0.026677,0.023962,-0.021845,0.251646,-0.151633,-0.067166,-0.418679,-0.157566,-0.442395,-0.099938,-0.355706,-0.58378,-0.607759,-0.609128,-0.609236,-0.615282,-0.612975,-0.601241,-0.609129,-0.54682,-0.576515,-0.538591,-0.449377,-0.516544,-0.311299,-0.303071,-0.332446,-0.133235,-0.368322,-0.106608,-0.375613,-0.119754,-0.322841,-0.13273,0.006235,-0.010288,0.262414,0.233306,0.587237,0.558285,0.614382,0.58361,0.666658,0.619505,-0.118118,-0.109404,-0.100315,-0.10378,-0.151547,-0.163281,-0.141805,-0.047986,-0.173052,-0.077893,-0.141822,0.124551,-0.094601,0.284359,-0.173297,0.468444,-0.165655,0.496317,-0.214482,0.486288,-0.196476,0.465085,-0.163315,0.114742,-0.113147,0.031037,-0.114473,0.139121,0.083467,0.159582,0.055788,0.165598,-0.012438
4.160,120.565,139.991,90.936,106.086,-172.988,71.256,0.764,0.001377,-0.002033,0.000722,0.212214,0.197358,0.199487,0.198461,0.204011,0.207027,0.210268,0.128885,0.09501,0.200417,0.187768,0.085965,0.023365,0.089716,-0.15428,0.256202,-0.042721,0.277492,0.011549,0.29384,0.078757,0.273726,-0.013216,0.034231,-0.031478,0.251426,-0.168821,0.169519,-0.532105,0.137736,-0.56878,0.22023,-0.543946,-0.58186,-0.606922,-0.608181,-0.608597,-0.613702,-0.611409,-0.600402,-0.610738,-0.548561,-0.576045,-0.53793,-0.449351,-0.521825,-0.303671,-0.306828,-0.313415,-0.134229,-0.338552,-0.121456,-0.346812,-0.144235,-0.301446,-0.14336,0.005987,-0.010054,0.26413,0.243617,0.596423,0.493529,0.636346,0.506693,0.693774,0.573207,-0.131472,-0.121806,-0.114188,-0.118068,-0.167712,-0.180106,-0.158925,-0.055288,-0.185232,-0.089112,-0.157107,0.106061,-0.100447,0.175357,-0.172139,0.193209,-0.160082,0.191723,-0.199692,0.188787,-0.186206,0.187656,-0.156312,0.113041,-0.111596,0.050562,-0.189195,0.146341,-0.07344,0.166223,-0.096813,0.169107,-0.14155
4.200,149.224,122.248,123.12,100.497,-172.372,72.996,1.61,0.001323,-0.002071,0.000743,0.212735,0.195835,0.197983,0.197056,0.204479,0.20735,0.210494,0.121475,0.0946,0.200023,0.188911,0.082472,0.023699,0.075746,-0.149434,0.262989,-0.026199,0.288317,0.029136,0.304529,0.103551,0.282876,0.004072,0.033538,-0.030891,0.220767,-0.144308,0.304258,-0.55286,0.292664,-0.599373,0.36175,-0.61125,-0.58077,-0.606656,-0.608068,-0.608474,-0.613331,-0.610843,-0.600041,-0.6115,-0.548567,-0.57599,-0.53708,-0.454131,-0.520612,-0.325362,-0.30095,-0.30498,-0.144695,-0.32345,-0.124199,-0.323637,-0.153309,-0.286357,-0.147052,0.005993,-0.010135,0.279659,0.202013,0.616371,0.349605,0.656739,0.349688,0.683619,0.431936,-0.122395,-0.11325,-0.105961,-0.109112,-0.159461,-0.170638,-0.149766,-0.047963,-0.182995,-0.080243,-0.148233,0.111636,-0.10213,0.241966,-0.169554,0.443529,-0.134083,0.481537,-0.173299,0.461985,-0.153378,0.438966,-0.127915,0.113044,-0.111557,0.054394,-0.224684,0.135108,-0.103698,0.150334,-0.121576,0.148337,-0.125352
4.240,158.544,102.434,117.36,98.804,-179.88,73.516,-7.241,0.001464,-0.001955,0.000695,0.216918,0.201013,0.203334,0.202278,0.206396,0.209429,0.212429,0.129033,0.095936,0.206104,0.194388,0.091453,0.030637,0.00573,-0.127549,0.090028,-0.003088,0.085324,0.054951,0.105729,0.115407,0.102452,0.022596,0.033762,-0.030835,0.216134,-0.125367,0.30294,-0.525174,0.298157,-0.569722,0.401714,-0.609211,-0.581311,-0.606723,-0.608096,-0.608518,-0.613143,-0.610708,-0.599955,-0.610843,-0.546718,-0.577054,-0.537518,-0.454071,-0.511132,-0.295554,-0.278137,-0.171058,-0.148876,-0.156245,-0.129409,-0.146243,-0.159512,-0.140936,-0.154002,0.005546,-0.009456,0.35457,0.257058,0.689803,0.287148,0.725219,0.272436,0.69188,0.284262,-0.153834,-0.140402,-0.133153,-0.13742,-0.187523,-0.200242,-0.179076,-0.066961,-0.204892,-0.111795,-0.181312,0.099076,-0.13235,0.137793,-0.174054,0.143952,-0.119842,0.157842,-0.15831,0.142462,-0.137701,0.135239,-0.113258,0.112827,-0.111438,0.072304,-0.199211,0.140801,-0.001846,0.157398,-0.012541,0.164971,0.018387
4.280,155.292,98.413,123.305,98.317,174.629,72.962,-13.622,0.001522,-0.001939,0.000588,0.217342,0.201155,0.203468,0.202526,0.207134,0.210114,0.213238,0.130131,0.097038,0.206183,0.194815,0.09734,0.034143,0.007541,-0.099927,0.091556,0.024052,0.087268,0.079812,0.105944,0.138057,0.103355,0.048077,0.032538,-0.029494,0.20688,-0.113183,0.242848,-0.49669,0.228623,-0.531879,0.320906,-0.543002,-0.587083,-0.609264,-0.610228,-0.610382,-0.614915,-0.612867,-0.601658,-0.610615,-0.546798,-0.581628,-0.542529,-0.451934,-0.505194,-0.250226,-0.250671,-0.115068,-0.151734,-0.100925,-0.132088,-0.093434,-0.175577,-0.08613,-0.155416,0.005552,-0.00943,0.371168,0.25533,0.723628,0.230008,0.758577,0.212501,0.746228,0.224477,-0.168979,-0.156233,-0.148314,-0.152926,-0.201665,-0.214466,-0.193249,-0.08451,-0.21924,-0.12837,-0.196355,0.086219,-0.151576,0.107854,-0.175141,0.095312,-0.113444,0.109135,-0.152097,0.092855,-0.132668,0.084231,-0.107086,0.110912,-0.109736,0.074748,-0.136772,0.136912,0.111529,0.151494,0.104601,0.163843,0.165693
4.320,154.324,82.234,135.078,102.791,173.157,71.194,-16.443,0.001515,-0.0018,0.000573,0.219277,0.20514,0.207213,0.20621,0.208711,0.211539,0.215287,0.135556,0.097835,0.208779,0.197764,0.110122,0.037438,0.027249,-0.019626,0.106964,0.120319,0.109223,0.182552,0.127051,0.237176,0.120652,0.144364,0.030861,-0.02783,0.151379,-0.005874,0.123098,-0.338448,0.09908,-0.376619,0.185809,-0.421597,-0.58971,-0.610644,-0.611358,-0.61138,-0.615679,-0.613914,-0.602344,-0.61022,-0.546066,-0.583253,-0.543883,-0.443695,-0.497203,-0.190254,-0.222259,-0.027413,-0.152824,-0.00964,-0.135169,-0.003671,-0.194136,0.000609,-0.156621,0.008483,-0.012082,0.406086,0.226181,0.768683,0.229415,0.80414,0.217845,0.8146,0.250632,-0.181848,-0.170009,-0.161376,-0.166008,-0.213375,-0.226146,-0.204728,-0.097134,-0.228829,-0.14031,-0.207423,0.082001,-0.167756,0.113483,-0.178244,0.107809,-0.116285,0.127973,-0.160966,0.108368,-0.139347,0.097041,-0.110078,0.110901,-0.109756,0.077151,-0.13742,0.139813,0.124665,0.154645,0.119401,0.168795,0.181644
4.360,127.272,70.32,128.756,99.122,99.51,87.077,-91.124,0.001399,-0.0018,0.000498,0.239294,0.222687,0.224607,0.223519,0.231988,0.234079,0.23843,0.141524,0.117054,0.221081,0.214867,0.085139,0.092628,-0.049908,0.083291,-0.002122,0.226978,-0.011451,0.293944,0.008372,0.333144,0.010069,0.241635,0.019534,-0.016735,0.120485,0.105091,-0.0681,-0.176733,-0.115156,-0.210525,-0.098483,-0.215075,-0.593221,-0.61352,-0.61441,-0.614268,-0.618954,-0.617,-0.604792,-0.610966,-0.546446,-0.585688,-0.546258,-0.448492,-0.486883,-0.192782,-0.209655,-0.086416,-0.179901,-0.077908,-0.195528,-0.06861,-0.247989,-0.060219,-0.201448,0.008454,-0.012054,0.38926,0.213311,0.652268,0.248498,0.675955,0.241867,0.714092,0.277787,-0.13617,-0.128006,-0.118345,-0.121221,-0.170294,-0.181911,-0.16046,-0.068169,-0.200723,-0.096994,-0.163002,0.114834,-0.162238,0.189319,-0.145959,0.277074,0.010784,0.313187,-0.020644,0.300042,0.014041,0.272429,0.023358,0.112167,-0.11117,0.083707,-0.139036,0.152711,0.128425,0.170298,0.125506,0.216645,0.204099
4.400,78.456,149.484,126.063,83.999,19.908,78.08,-170.192,0.001369,-0.002265,0.000218,0.252419,0.231904,0.233631,0.232983,0.244342,0.246927,0.251802,0.140838,0.13379,0.227464,0.227858,0.056897,0.121061,-0.098483,0.122738,-0.047513,0.279078,-0.047637,0.352062,-0.02708,0.380544,-0.032048,0.293924,0.018336,-0.015597,0.24483,-0.053681,-0.040283,-0.26254,-0.094544,-0.294188,-0.100201,-0.215186,-0.598551,-0.619711,-0.620079,-0.621235,-0.625678,-0.623602,-0.611574,-0.623471,-0.559725,-0.591621,-0.552607,-0.474046,-0.493917,-0.238669,-0.211437,-0.105678,-0.248639,-0.093972,-0.272273,-0.078996,-0.333585,-0.077675,-0.27872,0.00078,-0.00531,0.216174,0.300263,0.391888,0.62647,0.404152,0.649363,0.475159,0.660185,-0.080493,-0.077707,-0.069456,-0.07249,-0.123784,-0.137384,-0.114701,-0.03376,-0.174392,-0.046301,-0.115209,0.126806,-0.160847,0.164038,-0.139973,0.181302,0.024601,0.20539,-0.010358,0.196305,0.019563,0.176831,0.035281,0.116481,-0.116046,0.159498,-0.079024,0.265311,0.10325,0.290468,0.112265,0.347087,0.065061
4.440,80.278,153.046,123.724,84.208,2.151,60.287,172.562,0.001315,-0.002459,0.000145,0.248169,0.224412,0.225678,0.225722,0.243187,0.245516,0.249623,0.118768,0.132346,0.217289,0.224642,0.006808,0.14089,-0.136901,0.166614,-0.073773,0.29528,-0.067553,0.368419,-0.046494,0.38718,-0.058668,0.305712,0.016895,-0.014266,0.280119,-0.149106,-0.014724,-0.387851,-0.054685,-0.413168,0.006936,-0.279968,-0.597498,-0.61809,-0.618678,-0.619991,-0.623991,-0.622047,-0.610095,-0.617737,-0.556814,-0.587901,-0.550152,-0.472858,-0.489018,-0.260114,-0.226759,-0.106915,-0.290385,-0.090181,-0.322629,-0.060257,-0.377112,-0.072094,-0.32175,-0.00062,-0.004298,0.19844,0.309784,0.46146,0.603578,0.484711,0.622229,0.56168,0.652622,-0.004296,-0.003226,0.003566,0.00151,-0.04844,-0.060874,-0.039857,0.01779,-0.109659,0.022906,-0.041921,0.14533,-0.08281,0.161656,-0.045531,0.185541,0.142741,0.207711,0.117468,0.197365,0.14694,0.180151,0.154103,0.115408,-0.115118,0.143193,-0.094553,0.235417,0.087474,0.258926,0.07902,0.307569,0.02341
4.480,103.929,155.3,126.806,83.847,1.903,53.123,173.262,0.00135,-0.002447,-3.1e-05,0.226584,0.206049,0.207458,0.207868,0.228391,0.231301,0.236887,0.099688,0.131426,0.196258,0.206553,-0.017142,0.141851,-0.156737,0.19139,-0.10314,0.289487,-0.099009,0.356275,-0.074654,0.364015,-0.087638,0.294293,0.015706,-0.013007,0.292507,-0.212918,0.15596,-0.491609,0.121935,-0.520558,0.214942,-0.466445,-0.592567,-0.615647,-0.616177,-0.617626,-0.619919,-0.618251,-0.606589,-0.617555,-0.555159,-0.584025,-0.544879,-0.471961,-0.485121,-0.272666,-0.229351,-0.102264,-0.301233,-0.080095,-0.337366,-0.045151,-0.392075,-0.063735,-0.334101,-0.000589,-0.004305,0.222558,0.296024,0.520832,0.560404,0.541883,0.578408,0.595531,0.624572,-0.002858,-0.003334,0.003487,0.000869,-0.046574,-0.058927,-0.038411,0.011103,-0.106333,0.021498,-0.041108,0.137653,-0.069956,0.119307,-0.029988,0.134207,0.153079,0.156167,0.13469,0.146463,0.156849,0.129512,0.161615,0.111,-0.111063,0.11699,-0.100833,0.217271,0.061744,0.244204,0.044225,0.298306,0.008546
4.520,136.616,138.164,125.149,85.368,2.631,50.64,174.254,0.001474,-0.002439,-7.9e-05,0.211359,0.193923,0.195348,0.196046,0.216932,0.220303,0.22593,0.092213,0.130014,0.18405,0.194914,-0.026261,0.147355,-0.167373,0.179152,-0.109356,0.271543,-0.106477,0.334397,-0.079656,0.344807,-0.093259,0.276261,0.008534,-0.005587,0.263138,-0.178873,0.288063,-0.523739,0.271366,-0.563217,0.367797,-0.55438,-0.578476,-0.604758,-0.605091,-0.607137,-0.607127,-0.605676,-0.594825,-0.61569,-0.545875,-0.573824,-0.532325,-0.470867,-0.485396,-0.274611,-0.250581,-0.097465,-0.299758,-0.072436,-0.327306,-0.039802,-0.377488,-0.05773,-0.328199,-0.000508,-0.00437,0.237001,0.290844,0.579536,0.464851,0.6162,0.464614,0.637151,0.570105,0.00585,0.003767,0.009774,0.007116,-0.038236,-0.051109,-0.030696,0.009888,-0.100367,0.026756,-0.034647,0.133947,-0.073113,0.088591,-0.047118,0.092565,0.131056,0.114886,0.114989,0.105551,0.139423,0.089617,0.142055,0.111267,-0.111424,0.143281,-0.143611,0.243392,0.007592,0.266341,-0.008681,0.309974,-0.002532
4.560,161.983,115.812,124.62,77.988,-5.795,54.4,164.43,0.001571,-0.002166,-2.8e-05,0.203938,0.187978,0.189755,0.190688,0.206317,0.209824,0.214943,0.09171,0.115432,0.179247,0.183491,-0.022428,0.140724,-0.16168,0.145036,-0.089439,0.251721,-0.089709,0.313485,-0.060705,0.331733,-0.073562,0.258859,0.000568,0.002574,0.204233,-0.148452,0.317315,-0.496552,0.311579,-0.538439,0.406806,-0.561547,-0.555953,-0.584362,-0.58515,-0.586592,-0.586481,-0.585092,-0.574878,-0.607383,-0.532755,-0.556772,-0.513832,-0.462727,-0.483505,-0.260732,-0.247012,-0.083489,-0.28393,-0.05588,-0.30462,-0.026368,-0.358265,-0.045159,-0.310882,0.001949,-0.006281,0.332476,0.300281,0.632501,0.351106,0.668035,0.336983,0.651668,0.405502,0.047444,0.053788,0.05915,0.056162,0.010526,-0.002164,0.017965,0.080773,-0.036659,0.072459,0.010435,0.18885,-0.038791,0.138959,-0.04583,0.095127,0.106665,0.116829,0.089109,0.118444,0.116593,0.10258,0.120337,0.111403,-0.111459,0.136209,-0.17632,0.241055,-0.022307,0.261103,-0.03667,0.295082,0.006275
